Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,-additional_-9999,Trp-Dbl,Season
171.0,Bruce Brown,29.0,DEN,SG,12.0,0.0,270.0,9.5,0.536,0.309,0.221,6.2,15.3,11.1,7.3,1.6,0.7,11.8,13.3,0.1,0.4,0.5,0.097,-2.9,0.2,-2.8,-0.1,,brownbr01,2.4,5.7,0.426,0.8,1.8,0.429,1.7,3.9,0.426,0.493,1.1,1.3,0.867,1.2,3.3,4.5,1.3,0.8,0.2,0.8,2.4,6.7,11.3,0.691,0.279,0.294,0.088,0.029,0.309,0.426,0.632,0.3,0.333,0.0,0.429,0.6,1.0,0.0,0.0,0.333,0.429,0.0,0.0,brownbr01,0.0,2025-26
172.0,Cameron Johnson,29.0,DEN,SF,11.0,11.0,269.0,6.8,0.464,0.487,0.205,3.1,8.5,6.0,9.1,1.1,0.3,6.6,14.3,0.0,0.3,0.3,0.055,-4.2,-0.9,-5.1,-0.2,,johnsca02,2.6,7.1,0.372,0.7,3.5,0.211,1.9,3.6,0.525,0.423,1.2,1.5,0.813,0.6,2.0,2.6,1.8,0.5,0.1,0.5,2.3,7.2,15.3,0.513,0.244,0.141,0.051,0.077,0.487,0.525,0.737,0.273,0.0,0.667,0.211,0.667,0.875,0.038,2.0,0.263,0.2,0.0,0.0,johnsca02,0.0,2025-26
173.0,Patrick Williams,24.0,CHI,PF,12.0,0.0,267.0,11.1,0.592,0.608,0.243,3.4,10.3,7.0,8.8,2.5,1.6,14.6,15.0,0.1,0.3,0.3,0.059,-1.5,0.4,-1.1,0.1,,willipa01,2.8,6.2,0.446,1.6,3.8,0.422,1.2,2.4,0.483,0.574,1.0,1.5,0.667,0.7,2.3,2.9,1.5,1.2,0.4,1.2,1.7,8.1,17.6,0.392,0.203,0.149,0.041,0.0,0.608,0.483,0.6,0.364,0.333,,0.422,0.286,0.895,0.068,4.0,0.267,0.5,0.0,0.0,willipa01,0.0,2025-26
174.0,Malik Monk,27.0,SAC,SG,11.0,0.0,267.0,14.1,0.586,0.439,0.175,1.2,6.1,3.6,12.9,1.8,1.7,8.2,21.1,0.2,0.0,0.2,0.043,0.4,-1.2,-0.8,0.1,,monkma01,4.7,10.4,0.456,2.0,4.5,0.44,2.7,5.8,0.469,0.553,1.6,1.8,0.9,0.3,1.3,1.5,2.1,0.9,0.5,1.0,1.7,13.1,16.4,0.561,0.105,0.219,0.175,0.061,0.439,0.469,0.667,0.36,0.5,0.429,0.44,0.5,0.818,0.026,3.0,0.2,0.3,0.0,0.0,monkma01,0.0,2025-26
175.0,Mike Conley,38.0,MIN,PG,13.0,4.0,266.0,11.9,0.637,0.667,0.263,2.2,8.4,5.4,21.4,1.4,1.0,17.0,12.2,0.5,0.2,0.7,0.121,-0.1,0.2,0.1,0.1,,conlemi01,1.8,4.4,0.421,1.4,2.9,0.474,0.5,1.5,0.316,0.579,1.2,1.2,1.0,0.4,1.6,2.0,3.5,0.6,0.2,1.0,1.7,6.2,18.6,0.333,0.123,0.175,0.018,0.018,0.667,0.316,0.429,0.2,1.0,0.0,0.474,0.833,0.944,0.0,0.0,0.184,0.429,0.0,0.0,conlemi01,0.0,2025-26
176.0,Peyton Watson,23.0,DEN,SF,12.0,2.0,266.0,11.2,0.52,0.281,0.391,6.3,11.7,9.2,7.3,2.5,4.6,13.8,13.9,0.0,0.5,0.5,0.098,-2.4,1.9,-0.5,0.1,,watsope01,2.3,5.3,0.438,0.3,1.5,0.222,2.0,3.8,0.522,0.469,1.5,2.1,0.72,1.2,2.5,3.7,1.3,1.2,1.1,1.0,1.9,6.5,9.3,0.719,0.406,0.281,0.016,0.016,0.281,0.522,0.654,0.333,0.0,1.0,0.222,0.833,1.0,0.234,13.0,0.389,0.429,0.0,0.0,watsope01,0.0,2025-26
177.0,Keon Ellis,26.0,SAC,SG,14.0,2.0,263.0,11.6,0.623,0.72,0.133,1.6,7.5,4.5,4.7,3.6,1.4,7.0,13.7,0.2,0.2,0.4,0.067,-1.5,1.7,0.2,0.1,,elliske01,2.4,5.4,0.453,1.7,3.9,0.444,0.7,1.5,0.476,0.613,0.5,0.7,0.7,0.3,1.2,1.5,0.6,1.4,0.3,0.4,2.4,7.1,20.5,0.28,0.093,0.08,0.067,0.04,0.72,0.476,0.714,0.667,0.2,0.0,0.444,0.6,0.958,0.067,4.0,0.37,0.45,0.0,0.0,elliske01,0.0,2025-26
178.0,Josh Minott,23.0,BOS,PF,13.0,9.0,263.0,16.0,0.581,0.513,0.224,9.9,18.5,14.1,9.7,2.7,1.9,9.7,14.9,0.5,0.4,0.9,0.164,-0.2,1.4,1.1,0.2,,minotjo01,2.7,5.8,0.461,1.0,3.0,0.333,1.7,2.8,0.595,0.546,1.1,1.3,0.824,1.9,3.4,5.3,1.5,1.1,0.4,0.7,2.2,7.5,14.9,0.487,0.25,0.184,0.039,0.013,0.513,0.595,0.842,0.357,0.333,0.0,0.333,0.682,0.923,0.184,12.0,0.385,0.333,0.0,0.0,minotjo01,0.0,2025-26
179.0,Cam Spencer,25.0,MEM,SG,14.0,1.0,262.0,14.6,0.626,0.698,0.302,0.8,10.7,5.7,24.2,1.8,0.4,11.0,17.3,0.4,0.2,0.6,0.116,0.8,0.3,1.1,0.2,,spencca01,2.6,6.1,0.419,1.9,4.3,0.45,0.6,1.9,0.346,0.576,1.6,1.9,0.885,0.1,1.9,2.0,3.0,0.7,0.1,0.9,1.4,8.7,20.8,0.302,0.058,0.093,0.105,0.047,0.698,0.346,0.4,0.25,0.333,0.5,0.45,0.556,0.852,0.0,0.0,0.117,0.571,0.0,0.0,spencca01,0.0,2025-26
180.0,Ace Bailey,19.0,UTA,SF,13.0,4.0,261.0,9.9,0.512,0.404,0.172,10.5,8.7,9.6,11.5,1.5,0.8,14.5,19.3,0.0,0.1,0.1,0.012,-3.3,-2.3,-5.5,-0.2,,baileac01,3.2,7.6,0.414,1.0,3.1,0.325,2.2,4.5,0.475,0.48,1.1,1.3,0.824,2.0,1.6,3.6,1.5,0.6,0.2,1.4,2.5,8.4,15.3,0.596,0.192,0.162,0.071,0.172,0.404,0.475,0.684,0.5,0.286,0.294,0.325,0.714,0.846,0.131,12.0,0.3,0.333,0.0,0.0,baileac01,0.0,2025-26
181.0,Kyle Filipowski,22.0,UTA,C,13.0,5.0,258.0,11.8,0.517,0.412,0.341,8.2,22.3,15.1,16.9,0.9,2.7,14.1,17.9,0.1,0.2,0.3,0.054,-2.9,-0.2,-3.1,-0.1,,filipky01,2.7,6.5,0.412,0.8,2.7,0.314,1.8,3.8,0.48,0.476,1.5,2.2,0.69,1.5,4.1,5.6,2.3,0.4,0.5,1.2,2.8,7.8,13.1,0.588,0.118,0.4,0.071,0.0,0.412,0.48,0.6,0.471,0.333,,0.314,0.75,1.0,0.082,5.0,0.4,0.5,0.0,0.0,filipky01,0.0,2025-26
182.0,Jarred Vanderbilt,26.0,LAL,PF,14.0,2.0,257.0,10.6,0.548,0.28,0.38,9.2,25.8,18.0,10.5,2.6,1.9,27.4,13.5,-0.1,0.4,0.3,0.06,-3.4,1.2,-2.1,0.0,,vandeja01,1.6,3.6,0.44,0.3,1.0,0.286,1.3,2.6,0.5,0.48,1.1,1.4,0.842,1.4,4.2,5.6,1.5,1.0,0.4,1.6,1.9,4.6,8.5,0.72,0.54,0.16,0.0,0.02,0.28,0.5,0.63,0.125,,0.0,0.286,0.556,1.0,0.2,8.0,0.929,0.308,0.0,0.0,vandeja01,0.0,2025-26
183.0,Tari Eason,24.0,HOU,PF,11.0,1.0,255.0,16.1,0.642,0.558,0.074,7.3,17.4,12.5,9.7,1.7,1.9,16.2,18.9,0.4,0.3,0.7,0.137,2.2,-0.6,1.5,0.2,,easonta01,4.3,8.6,0.495,2.5,4.8,0.509,1.8,3.8,0.476,0.637,0.5,0.6,0.714,1.5,3.7,5.2,1.6,0.8,0.5,1.7,1.6,11.5,16.8,0.442,0.242,0.084,0.053,0.063,0.558,0.476,0.739,0.25,0.2,0.0,0.509,0.3,0.963,0.063,6.0,0.472,0.64,1.0,1.0,easonta01,0.0,2025-26
184.0,Ayo Dosunmu,26.0,CHI,SG,10.0,0.0,254.0,17.3,0.662,0.398,0.262,1.3,8.4,5.0,18.7,1.3,0.3,10.2,21.0,0.6,0.1,0.7,0.136,1.8,-1.0,0.8,0.2,,dosunay01,5.4,10.3,0.524,1.9,4.1,0.463,3.5,6.2,0.565,0.617,2.5,2.7,0.926,0.3,2.1,2.4,3.2,0.7,0.1,1.3,1.8,15.2,12.1,0.602,0.35,0.204,0.029,0.019,0.398,0.565,0.611,0.476,0.667,0.5,0.463,0.429,1.0,0.029,2.0,0.439,0.5,0.0,0.0,dosunay01,0.0,2025-26
185.0,Cole Anthony,25.0,MIL,PG,13.0,0.0,253.0,12.9,0.485,0.319,0.129,3.6,16.1,10.0,36.2,1.9,1.8,18.0,25.6,-0.2,0.2,0.1,0.012,-2.7,-0.5,-3.2,-0.1,,anthoco01,3.8,8.9,0.431,0.8,2.8,0.297,3.0,6.1,0.494,0.478,0.6,1.2,0.533,0.6,2.8,3.5,5.0,0.8,0.4,2.1,2.8,9.2,14.2,0.681,0.112,0.284,0.241,0.043,0.319,0.494,0.615,0.455,0.429,0.8,0.297,0.205,0.636,0.0,0.0,0.27,0.3,0.0,0.0,anthoco01,0.0,2025-26
186.0,Lonzo Ball,28.0,CLE,PG,11.0,2.0,253.0,10.4,0.511,0.815,0.123,5.6,13.6,9.4,29.7,2.0,0.7,27.5,15.1,0.0,0.3,0.3,0.053,-1.5,0.3,-1.2,0.0,,balllo01,2.1,5.9,0.354,1.6,4.8,0.34,0.5,1.1,0.417,0.492,0.5,0.7,0.75,1.3,2.7,4.0,5.4,1.0,0.2,2.4,1.8,6.4,22.4,0.185,0.092,0.046,0.031,0.015,0.815,0.417,0.5,0.333,0.5,0.0,0.34,0.2,0.722,0.015,1.0,0.075,0.5,0.0,0.0,balllo01,0.0,2025-26
187.0,Buddy Hield,33.0,GSW,SG,15.0,0.0,252.0,10.7,0.561,0.644,0.149,2.2,8.7,5.4,14.3,2.5,0.0,13.9,18.1,0.0,0.3,0.3,0.059,-3.2,-0.2,-3.4,-0.1,,hieldbu01,2.5,5.8,0.425,1.2,3.7,0.321,1.3,2.1,0.613,0.529,0.8,0.9,0.923,0.3,1.3,1.6,1.6,0.9,0.0,1.0,1.3,6.9,18.9,0.356,0.149,0.138,0.046,0.023,0.644,0.613,0.692,0.583,0.75,0.0,0.321,0.632,0.889,0.0,0.0,0.125,0.571,0.0,0.0,hieldbu01,0.0,2025-26
188.0,Ziaire Williams,24.0,BRK,SF,11.0,0.0,251.0,10.7,0.564,0.744,0.302,3.4,9.9,6.4,3.0,1.9,1.8,8.5,18.0,0.1,0.0,0.1,0.026,-2.3,-1.7,-4.1,-0.1,,willizi02,3.1,7.8,0.395,1.8,5.8,0.313,1.3,2.0,0.636,0.512,2.0,2.4,0.846,0.7,1.8,2.5,0.5,0.9,0.5,0.8,2.5,10.0,19.5,0.256,0.14,0.105,0.012,0.0,0.744,0.636,0.833,0.444,0.0,,0.313,0.5,0.95,0.047,4.0,0.375,0.125,0.0,0.0,willizi02,0.0,2025-26
189.0,Landry Shamet,28.0,NYK,SG,12.0,3.0,249.0,14.2,0.69,0.737,0.329,2.4,8.5,5.3,5.9,1.0,0.4,6.5,15.3,0.6,0.1,0.8,0.147,1.6,-1.0,0.5,0.2,,shamela01,3.1,6.3,0.487,2.1,4.7,0.446,1.0,1.7,0.6,0.651,1.8,2.1,0.84,0.5,1.5,2.0,0.9,0.4,0.1,0.5,1.3,10.0,19.6,0.263,0.158,0.026,0.079,0.0,0.737,0.6,0.667,0.0,0.667,,0.446,0.583,1.0,0.013,1.0,0.5,0.5,0.0,0.0,shamela01,0.0,2025-26
190.0,Khris Middleton,34.0,WAS,SF,10.0,10.0,248.0,10.9,0.56,0.35,0.238,5.4,10.7,8.1,13.9,1.7,0.7,15.3,17.5,0.0,0.0,0.0,0.007,-3.5,-2.0,-5.4,-0.2,,middlkh01,3.8,8.0,0.475,0.9,2.8,0.321,2.9,5.2,0.558,0.531,1.4,1.9,0.737,1.3,2.6,3.9,2.4,0.9,0.2,1.6,3.3,9.9,15.3,0.65,0.163,0.15,0.213,0.125,0.35,0.558,0.692,0.333,0.529,0.7,0.321,0.552,0.778,0.0,0.0,0.214,0.333,0.0,0.0,middlkh01,0.0,2025-26
191.0,Aaron Wiggins,27.0,OKC,SG,9.0,5.0,248.0,15.0,0.578,0.541,0.081,4.1,10.1,7.2,11.9,0.8,2.9,7.3,21.6,0.3,0.5,0.7,0.141,1.4,-0.6,0.8,0.2,,wiggiaa01,5.7,12.3,0.459,2.8,6.7,0.417,2.9,5.7,0.51,0.572,0.7,1.0,0.667,1.0,2.7,3.7,2.2,0.4,0.8,1.0,2.2,14.8,15.3,0.459,0.243,0.171,0.036,0.009,0.541,0.51,0.593,0.421,0.5,0.0,0.417,0.615,0.92,0.036,4.0,0.3,0.444,0.0,0.0,wiggiaa01,0.0,2025-26
192.0,Corey Kispert,26.0,WAS,SF,13.0,0.0,247.0,12.3,0.647,0.653,0.264,1.7,10.8,6.3,12.0,0.6,0.7,10.1,15.0,0.4,-0.1,0.3,0.053,-0.1,-2.5,-2.6,0.0,,kispeco01,2.8,5.5,0.5,1.4,3.6,0.383,1.4,1.9,0.72,0.625,1.1,1.5,0.737,0.3,2.0,2.3,1.6,0.2,0.2,0.7,1.3,8.0,18.5,0.347,0.181,0.139,0.028,0.0,0.653,0.72,0.846,0.5,1.0,,0.383,0.722,0.944,0.028,2.0,0.213,0.4,0.0,0.0,kispeco01,0.0,2025-26
193.0,Jaylin Williams,23.0,OKC,PF,13.0,1.0,247.0,10.9,0.472,0.887,0.099,3.7,22.7,13.6,16.0,1.6,3.3,11.9,14.7,0.0,0.6,0.6,0.116,-1.8,2.1,0.3,0.1,,willija07,1.8,5.5,0.338,1.3,4.8,0.27,0.5,0.6,0.875,0.458,0.4,0.5,0.714,0.6,4.2,4.8,2.4,0.6,0.6,0.8,1.6,5.4,23.1,0.113,0.085,0.014,0.0,0.014,0.887,0.875,0.833,1.0,,1.0,0.27,1.0,1.0,0.028,2.0,0.175,0.091,0.0,0.0,willija07,0.0,2025-26
194.0,Brandon Williams,26.0,DAL,PG,12.0,4.0,247.0,14.8,0.525,0.272,0.398,2.6,9.6,6.1,26.1,4.0,0.3,15.4,24.2,-0.1,0.4,0.3,0.058,-3.6,1.8,-1.8,0.0,,willibr03,3.8,8.6,0.447,0.3,2.3,0.143,3.5,6.3,0.56,0.466,2.6,3.4,0.756,0.5,1.9,2.4,3.3,1.8,0.1,1.8,1.6,10.6,10.3,0.728,0.35,0.262,0.087,0.029,0.272,0.56,0.694,0.444,0.333,0.667,0.143,0.333,1.0,0.039,4.0,0.25,0.143,0.0,0.0,willibr03,0.0,2025-26
195.0,Simone Fontecchio,30.0,MIA,SF,13.0,0.0,246.0,15.4,0.698,0.698,0.219,3.1,10.2,6.9,7.1,1.1,1.1,10.2,19.5,0.5,0.2,0.6,0.124,2.5,-0.5,2.0,0.2,,fontesi01,3.7,7.4,0.5,2.5,5.2,0.493,1.2,2.2,0.517,0.672,1.4,1.6,0.857,0.5,2.0,2.5,1.0,0.5,0.2,0.9,2.2,11.3,19.3,0.302,0.146,0.115,0.01,0.031,0.698,0.517,0.571,0.455,0.0,0.667,0.493,0.867,0.97,0.021,1.0,0.254,0.588,0.0,0.0,fontesi01,0.0,2025-26
196.0,Dalton Knecht,24.0,LAL,SF,13.0,1.0,246.0,10.9,0.563,0.548,0.107,4.1,10.5,7.5,4.6,1.4,2.4,8.3,16.8,0.1,0.2,0.3,0.058,-1.4,-1.0,-2.4,0.0,,knechda01,3.0,6.5,0.464,1.2,3.5,0.326,1.8,2.9,0.632,0.554,0.5,0.7,0.667,0.6,1.8,2.4,0.6,0.5,0.5,0.6,1.5,7.6,17.5,0.452,0.143,0.119,0.167,0.024,0.548,0.632,0.75,0.6,0.5,1.0,0.326,0.625,0.933,0.095,7.0,0.239,0.273,0.0,0.0,knechda01,0.0,2025-26
197.0,Egor Demin,19.0,BRK,PG,12.0,5.0,246.0,10.5,0.532,0.747,0.12,2.6,15.1,8.4,24.0,2.0,0.8,18.6,16.7,0.0,0.1,0.0,0.008,-1.8,-1.0,-2.8,-0.1,,demineg01,2.3,6.3,0.373,1.7,4.7,0.357,0.7,1.6,0.421,0.507,0.7,0.8,0.889,0.5,2.5,3.0,3.3,0.8,0.2,1.5,1.8,7.0,21.5,0.253,0.12,0.04,0.04,0.053,0.747,0.421,0.444,0.667,0.333,0.25,0.357,0.5,0.85,0.027,0.0,0.125,0.429,0.0,0.0,demineg01,0.0,2025-26
198.0,Luguentz Dort,26.0,OKC,SF,8.0,8.0,245.0,6.1,0.425,0.655,0.172,6.5,10.6,8.6,6.1,1.4,0.4,8.8,12.1,-0.1,0.5,0.4,0.07,-4.4,0.2,-4.2,-0.1,,dortlu01,2.3,7.3,0.31,1.0,4.8,0.211,1.3,2.5,0.5,0.379,1.1,1.3,0.9,1.8,3.1,4.9,1.5,0.9,0.1,0.8,2.6,6.6,18.2,0.345,0.207,0.086,0.034,0.017,0.655,0.5,0.667,0.0,1.0,0.0,0.211,0.5,1.0,0.069,4.0,0.289,0.182,0.0,0.0,dortlu01,0.0,2025-26
199.0,Bam Adebayo,28.0,MIA,C,8.0,8.0,243.0,17.1,0.569,0.379,0.29,3.6,22.6,13.7,13.4,1.5,0.8,10.3,26.2,0.1,0.3,0.5,0.089,0.8,0.4,1.1,0.2,,adebaba01,7.0,15.5,0.452,2.0,5.9,0.34,5.0,9.6,0.519,0.516,3.9,4.5,0.861,1.0,7.1,8.1,2.9,1.0,0.3,2.0,1.6,19.9,14.2,0.621,0.145,0.258,0.194,0.024,0.379,0.519,0.722,0.5,0.417,0.333,0.34,0.725,1.0,0.081,10.0,0.426,0.4,0.0,0.0,adebaba01,0.0,2025-26
200.0,Isaiah Jackson,24.0,IND,C,13.0,9.0,242.0,15.3,0.608,0.0,0.378,12.0,22.3,16.7,8.2,1.6,1.5,14.8,16.9,0.3,0.2,0.5,0.101,-3.0,-0.9,-3.9,-0.1,,jacksis01,3.2,5.7,0.554,0.0,0.0,,3.2,5.7,0.554,0.554,1.8,2.2,0.821,2.4,3.7,6.1,0.9,0.6,0.3,1.2,3.2,8.1,3.6,1.0,0.581,0.365,0.027,0.027,0.0,0.554,0.628,0.519,0.0,0.0,,0.61,,0.122,8.0,,,0.0,0.0,jacksis01,0.0,2025-26
201.0,Craig Porter Jr.,25.0,CLE,PG,14.0,0.0,239.0,15.6,0.59,0.417,0.2,8.5,10.0,9.2,20.6,2.7,3.1,15.5,13.0,0.4,0.3,0.7,0.142,1.1,2.2,3.2,0.3,,portecr01,2.1,4.3,0.5,0.8,1.8,0.44,1.4,2.5,0.543,0.592,0.4,0.9,0.5,1.4,1.5,2.9,2.6,1.0,0.6,0.9,1.1,5.5,14.1,0.583,0.25,0.167,0.15,0.017,0.417,0.543,0.733,0.5,0.222,1.0,0.44,0.474,0.727,0.033,2.0,0.24,0.333,0.0,0.0,portecr01,0.0,2025-26
202.0,Steven Adams,32.0,HOU,C,11.0,2.0,239.0,18.3,0.567,0.0,0.469,27.2,21.2,24.1,8.3,1.7,3.2,16.9,12.3,0.6,0.4,0.9,0.184,1.6,-1.0,0.7,0.2,,adamsst01,2.3,4.5,0.51,0.0,0.0,,2.3,4.5,0.51,0.51,1.5,2.1,0.739,5.1,4.3,9.4,1.5,0.7,0.7,1.1,2.2,6.1,1.6,1.0,0.755,0.245,0.0,0.0,0.0,0.51,0.568,0.333,,,,0.4,,0.163,7.0,,,0.0,0.0,adamsst01,0.0,2025-26
203.0,Dillon Brooks,30.0,PHO,SF,8.0,8.0,239.0,18.3,0.589,0.459,0.244,2.9,9.5,6.2,10.1,3.2,0.8,9.7,29.0,0.3,0.3,0.6,0.119,0.7,-0.3,0.4,0.1,,brookdi01,7.8,16.9,0.459,2.6,7.8,0.339,5.1,9.1,0.562,0.537,3.9,4.1,0.939,0.8,2.5,3.3,1.9,2.0,0.3,2.0,3.5,22.0,16.5,0.541,0.141,0.163,0.163,0.074,0.459,0.562,0.684,0.364,0.636,0.6,0.339,0.341,0.857,0.015,2.0,0.177,0.273,0.0,0.0,brookdi01,0.0,2025-26
204.0,Will Richard,23.0,GSW,SG,13.0,4.0,237.0,17.7,0.708,0.579,0.303,7.4,7.8,7.6,11.3,2.8,0.4,10.4,17.2,0.6,0.3,0.9,0.185,1.6,0.7,2.3,0.3,,richawi02,3.3,5.8,0.566,1.4,3.4,0.409,1.9,2.5,0.781,0.684,1.4,1.8,0.783,1.2,1.2,2.5,1.3,1.1,0.1,0.8,2.2,9.4,16.3,0.421,0.211,0.171,0.013,0.026,0.579,0.781,0.938,0.615,0.0,1.0,0.409,0.64,0.944,0.026,2.0,0.386,0.412,0.0,0.0,richawi02,0.0,2025-26
205.0,Andre Drummond,32.0,PHI,C,11.0,3.0,236.0,19.3,0.649,0.237,0.339,15.4,30.0,22.7,5.3,1.6,3.9,8.1,13.0,0.6,0.4,1.0,0.2,1.9,0.4,2.3,0.3,,drumman01,3.2,5.4,0.593,0.5,1.3,0.429,2.6,4.1,0.644,0.644,1.1,1.8,0.6,3.0,5.8,8.8,0.8,0.7,0.9,0.5,2.1,8.0,7.2,0.763,0.559,0.186,0.017,0.0,0.237,0.644,0.758,0.273,1.0,,0.429,0.552,1.0,0.153,8.0,0.786,0.455,0.0,0.0,drumman01,0.0,2025-26
206.0,Goga Bitadze,26.0,ORL,C,14.0,0.0,235.0,19.2,0.744,0.14,0.674,11.2,22.1,16.8,9.8,1.4,6.4,11.2,11.3,0.7,0.4,1.1,0.229,0.7,2.9,3.6,0.3,,bitadgo01,2.1,3.1,0.698,0.1,0.4,0.333,2.0,2.6,0.757,0.721,1.5,2.1,0.724,1.6,3.4,5.1,1.1,0.5,1.3,0.5,2.1,5.9,6.0,0.86,0.581,0.209,0.047,0.023,0.14,0.757,0.84,0.667,0.5,0.0,0.333,0.643,1.0,0.279,11.0,0.333,0.5,0.0,0.0,bitadgo01,0.0,2025-26
207.0,Jose Alvarado,27.0,NOP,PG,12.0,0.0,235.0,13.1,0.598,0.653,0.181,2.2,12.4,6.8,19.8,2.3,0.0,14.3,16.3,0.3,0.0,0.3,0.061,-0.8,-0.7,-1.5,0.0,,alvarjo01,2.6,6.0,0.431,1.7,3.9,0.426,0.9,2.1,0.44,0.569,0.9,1.1,0.846,0.4,2.0,2.4,2.6,0.9,0.0,1.1,1.4,7.8,18.6,0.347,0.097,0.208,0.042,0.0,0.653,0.44,0.714,0.333,0.333,,0.426,0.455,0.5,0.0,0.0,0.234,0.273,0.0,0.0,alvarjo01,0.0,2025-26
208.0,Jamal Shead,23.0,TOR,PG,13.0,0.0,233.0,14.1,0.59,0.569,0.246,2.4,7.9,5.2,35.4,1.8,0.0,17.2,15.7,0.5,0.2,0.7,0.138,0.3,-0.6,-0.3,0.1,,sheadja01,2.2,5.0,0.431,1.2,2.8,0.432,0.9,2.2,0.429,0.554,1.0,1.2,0.813,0.4,1.3,1.7,5.1,0.7,0.0,1.2,2.2,6.5,16.7,0.431,0.169,0.215,0.046,0.0,0.569,0.429,0.636,0.214,0.667,,0.432,0.333,0.813,0.0,0.0,0.135,0.4,0.0,0.0,sheadja01,0.0,2025-26
209.0,Isaiah Joe,26.0,OKC,SG,9.0,0.0,232.0,15.6,0.637,0.796,0.28,2.9,10.7,7.0,7.3,1.5,0.4,8.7,21.3,0.4,0.4,0.8,0.175,1.0,-0.6,0.4,0.1,,joeis01,4.4,10.3,0.43,3.3,8.2,0.405,1.1,2.1,0.526,0.591,2.6,2.9,0.885,0.7,2.7,3.3,1.3,0.8,0.1,1.1,2.0,14.8,22.1,0.204,0.065,0.032,0.065,0.043,0.796,0.526,0.667,0.667,0.5,0.25,0.405,0.9,0.933,0.0,0.0,0.284,0.429,0.0,0.0,joeis01,0.0,2025-26
210.0,Kristaps Porziņģis,30.0,ATL,C,9.0,9.0,232.0,21.2,0.572,0.395,0.447,8.2,15.4,11.9,21.1,1.0,5.6,6.8,26.6,0.6,0.3,0.9,0.186,2.9,1.3,4.2,0.4,,porzikr01,5.4,12.7,0.43,1.6,5.0,0.311,3.9,7.7,0.507,0.491,4.9,5.7,0.863,1.9,3.8,5.7,3.7,0.6,1.6,1.1,3.0,17.3,15.6,0.605,0.193,0.167,0.105,0.14,0.395,0.507,0.545,0.474,0.5,0.5,0.311,0.571,1.0,0.088,8.0,0.111,0.6,0.0,0.0,porzikr01,0.0,2025-26
211.0,Mouhamed Gueye,23.0,ATL,PF,14.0,2.0,231.0,12.3,0.569,0.472,0.139,7.3,17.3,12.5,11.8,1.2,3.2,13.6,16.1,0.1,0.3,0.4,0.088,-2.2,0.5,-1.7,0.0,,gueyemo02,2.6,5.1,0.5,0.7,2.4,0.294,1.9,2.7,0.684,0.569,0.4,0.7,0.5,1.1,2.7,3.8,1.4,0.4,0.6,0.9,1.9,6.2,13.8,0.528,0.264,0.167,0.083,0.014,0.472,0.684,0.895,0.667,0.167,0.0,0.294,0.962,1.0,0.194,13.0,0.706,0.292,0.0,0.0,gueyemo02,0.0,2025-26
212.0,Nicolas Batum,37.0,LAC,PF,13.0,2.0,230.0,7.1,0.472,0.9,0.04,3.1,14.2,8.9,5.8,2.4,3.4,12.1,11.2,-0.1,0.2,0.1,0.015,-3.8,0.4,-3.3,-0.1,,batumni01,1.2,3.8,0.32,1.1,3.5,0.311,0.2,0.4,0.4,0.46,0.2,0.2,1.0,0.5,2.2,2.7,0.8,0.8,0.6,0.5,1.9,3.7,23.2,0.1,0.04,0.0,0.02,0.04,0.9,0.4,0.5,,0.0,0.5,0.311,0.5,1.0,0.0,0.0,0.489,0.318,0.0,0.0,batumni01,0.0,2025-26
213.0,Isaiah Stewart,24.0,DET,C,10.0,3.0,230.0,17.4,0.584,0.365,0.247,10.6,20.2,15.4,9.2,0.4,8.1,9.6,18.5,0.4,0.4,0.8,0.16,0.5,1.2,1.7,0.2,,stewais01,4.2,8.5,0.494,1.2,3.1,0.387,3.0,5.4,0.556,0.565,1.4,2.1,0.667,2.3,4.4,6.7,1.5,0.2,1.9,1.0,2.9,11.0,11.2,0.635,0.294,0.329,0.012,0.0,0.365,0.556,0.72,0.429,0.0,,0.387,0.767,1.0,0.118,9.0,0.387,0.333,0.0,0.0,stewais01,0.0,2025-26
